bps,defensive_contribution,element,expected_assists,expected_goals,expected_goals_conceded,fixture,minutes,opponent_team,round,starts,total_points,ict_index
0,0,174,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,174,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,174,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,174,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,174,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,174,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,174,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,174,0.0,0.0,0.0,88,0,14,9,0,0,0.0
3,1,178,0.0,0.0,0.24,3,21,10,1,0,1,0.5
-9,1,178,0.1,1.56,1.6,16,90,9,2,1,0,2.8
6,2,178,0.17,0.0,1.65,22,60,13,3,1,2,1.9
7,4,178,0.02,0.09,1.2,32,66,4,4,1,2,1.3
3,0,178,0.06,0.04,0.07,43,15,18,5,0,1,1.1
49,2,178,0.0,0.75,0.43,53,23,7,6,0,11,11.9
-3,3,178,0.02,0.0,0.56,70,90,20,7,1,1,1.7
69,4,178,0.07,0.58,1.37,71,89,15,8,1,13,13.8
32,2,178,0.03,0.21,1.29,88,90,14,9,1,6,9.5
0,0,179,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,179,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,179,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,179,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,179,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,179,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,179,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,179,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,179,0.0,0.0,0.0,88,0,14,9,0,0,0.0
3,0,170,0.0,0.0,0.24,3,2,10,1,0,1,0.0
0,0,170,0.0,0.0,0.0,16,0,9,2,0,0,0.0
19,2,170,0.01,0.79,0.17,22,30,13,3,0,6,5.3
8,6,170,0.02,0.0,1.2,32,65,4,4,1,1,1.3
5,4,170,0.03,0.0,0.31,43,27,18,5,0,1,1.7
0,0,170,0.0,0.0,0.0,53,0,7,6,0,0,0.0
6,1,170,0.06,0.0,0.0,70,13,20,7,0,1,2.5
1,3,170,0.0,0.0,0.75,71,19,15,8,0,1,0.1
24,3,170,0.28,0.0,0.67,88,31,14,9,0,4,5.9
7,5,169,0.03,0.03,0.24,3,21,10,1,0,0,2.6
3,5,169,0.01,0.0,0.4,16,23,9,2,0,1,0.9
12,6,169,0.0,0.0,1.65,22,60,13,3,1,2,0.4
0,0,169,0.0,0.0,0.0,32,0,4,4,0,0,0.0
5,5,169,0.06,0.02,0.31,43,45,18,5,0,0,2.6
10,6,169,0.01,0.1,1.4,53,84,7,6,1,2,0.8
8,8,169,0.01,0.13,0.56,70,76,20,7,1,2,3.1
5,4,169,0.01,0.0,0.18,71,35,15,8,1,1,2.3
3,7,169,0.0,0.04,0.67,88,30,14,9,0,1,1.6
0,0,176,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,176,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,176,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,176,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,176,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,176,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,176,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,176,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,176,0.0,0.0,0.0,88,0,14,9,0,0,0.0
0,0,177,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,177,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,177,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,177,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,177,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,177,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,177,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,177,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,177,0.0,0.0,0.0,88,0,14,9,0,0,0.0
0,0,180,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,180,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,180,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,2,180,0.0,0.0,0.25,32,23,4,4,0,1,0.0
0,0,180,0.0,0.0,0.0,43,0,18,5,0,0,0.0
6,2,180,0.0,0.28,0.41,53,5,7,6,0,1,1.8
11,0,180,0.0,0.05,0.05,70,20,20,7,0,4,5.1
2,3,180,0.0,0.0,0.75,71,19,15,8,0,1,0.2
3,1,180,0.05,0.02,0.4,88,3,14,9,0,1,2.8
0,0,171,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,171,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,171,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,171,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,171,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,171,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,171,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,171,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,171,0.0,0.0,0.0,88,0,14,9,0,0,0.0
0,0,744,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,744,0.0,0.0,0.0,88,0,14,9,0,0,0.0
31,0,220,0.0,0.0,0.66,8,90,8,1,1,8,2.4
11,0,220,0.0,0.0,0.73,20,90,19,2,1,3,2.4
22,0,220,0.0,0.0,1.02,23,90,10,3,1,6,0.7
7,0,220,0.0,0.0,1.43,33,90,5,4,1,2,2.4
-12,0,220,0.0,0.0,0.05,47,4,14,5,1,-3,0.2
2,0,220,0.0,0.0,2.28,53,90,6,6,1,1,3.0
8,0,220,0.0,0.0,1.95,65,90,12,7,1,2,0.9
24,0,220,0.01,0.0,2.35,77,90,16,8,1,5,2.2
6,0,220,0.0,0.0,1.31,85,90,17,9,1,1,1.7
0,0,168,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,168,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,168,0.0,0.0,0.0,22,0,13,3,0,0,0.0
4,3,168,0.09,0.0,0.55,33,45,5,4,1,1,3.9
0,0,168,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,168,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,168,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,168,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,168,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,175,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,175,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,175,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,175,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,175,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,175,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,175,0.0,0.0,0.0,70,0,20,7,0,0,0.0
0,0,175,0.0,0.0,0.0,71,0,15,8,0,0,0.0
0,0,175,0.0,0.0,0.0,88,0,14,9,0,0,0.0
0,0,181,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,181,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,181,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,181,0.0,0.0,0.0,32,0,4,4,0,0,0.0
0,0,181,0.0,0.0,0.0,43,0,18,5,0,0,0.0
0,0,181,0.0,0.0,0.0,53,0,7,6,0,0,0.0
0,0,181,0.0,0.0,0.0,70,0,20,7,0,0,0.0
3,0,181,0.0,0.0,0.08,71,1,15,8,0,1,0.1
29,2,181,0.01,0.27,0.43,88,11,14,9,0,5,7.5
0,0,223,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,223,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,223,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,223,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,223,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,223,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,223,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,223,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,223,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,221,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,221,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,221,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,221,0.0,0.0,0.0,33,0,5,4,0,0,0.0
4,0,221,0.0,0.0,1.79,47,84,14,5,0,1,0.9
0,0,221,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,221,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,221,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,221,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,222,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,222,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,222,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,222,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,222,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,222,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,222,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,222,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,222,0.0,0.0,0.0,85,0,17,9,0,0,0.0
34,4,224,0.1,0.11,0.66,8,90,8,1,1,8,4.0
25,5,224,0.32,0.0,0.29,20,68,19,2,1,5,4.8
31,9,224,0.03,0.0,1.02,23,90,10,3,1,6,5.2
6,5,224,0.02,0.06,0.87,33,45,5,4,0,1,5.8
-6,4,224,0.0,0.05,1.45,47,63,14,5,1,0,0.7
1,4,224,0.01,0.02,2.28,53,90,6,6,1,0,2.9
33,9,224,0.62,0.0,1.95,65,90,12,7,1,7,8.2
31,11,224,0.01,0.0,2.35,77,90,16,8,1,8,4.0
12,4,224,0.22,0.12,1.31,85,90,17,9,1,1,6.9
0,0,227,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,227,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,227,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,227,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,227,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,227,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,227,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,227,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,227,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,229,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,229,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,229,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,229,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,229,0.0,0.0,0.0,47,0,14,5,0,0,0.0
-8,1,229,0.0,0.0,1.24,53,11,6,6,0,-1,0.2
11,5,229,0.02,0.0,0.93,65,54,12,7,1,1,1.6
0,0,229,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,229,0.0,0.0,0.0,85,0,17,9,0,0,0.0
29,7,225,0.19,0.0,0.61,8,78,8,1,1,5,6.4
7,0,225,0.13,0.0,0.44,20,21,19,2,0,1,1.8
4,0,225,0.0,0.04,0.68,23,9,10,3,0,1,1.1
8,2,225,0.02,0.04,0.87,33,45,5,4,0,1,1.2
16,9,225,0.16,0.0,1.84,47,90,14,5,1,4,6.4
11,5,225,0.3,0.05,2.28,53,90,6,6,1,3,4.5
16,10,225,0.06,0.0,1.95,65,90,12,7,1,4,4.9
53,3,225,0.03,0.21,2.35,77,90,16,8,1,18,11.9
15,3,225,0.12,0.0,1.31,85,90,17,9,1,1,5.2
25,9,226,0.03,0.09,0.66,8,90,8,1,1,6,3.0
27,5,226,0.01,0.31,0.29,20,68,19,2,1,8,7.9
43,11,226,0.21,0.12,1.02,23,90,10,3,1,13,5.2
12,16,226,0.29,0.03,1.43,33,90,5,4,1,3,5.3
23,10,226,0.01,0.2,1.84,47,90,14,5,1,8,7.7
-13,1,226,0.0,0.0,0.13,53,52,6,6,1,-3,0.0
0,0,226,0.0,0.0,0.0,65,0,12,7,0,0,0.0
31,6,226,0.0,0.0,2.35,77,90,16,8,1,6,2.6
8,7,226,0.02,0.02,1.31,85,90,17,9,1,1,3.6
2,0,228,0.0,0.02,0.05,8,11,8,1,0,1,0.2
3,5,228,0.01,0.0,0.29,20,68,19,2,1,2,1.2
30,5,228,0.05,0.0,1.02,23,90,10,3,1,6,3.3
0,0,228,0.0,0.0,0.0,33,0,5,4,0,0,0.0
4,0,228,0.01,0.0,0.39,47,26,14,5,0,1,0.6
-5,2,228,0.01,0.0,2.06,53,27,6,6,0,0,0.8
18,3,228,0.04,0.02,1.95,65,90,12,7,1,5,4.3
15,3,228,0.15,0.03,2.07,77,86,16,8,1,3,3.6
0,0,228,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,230,0.0,0.0,0.0,8,0,8,1,0,0,0.0
5,2,230,0.0,0.0,0.44,20,21,19,2,0,1,0.4
0,0,230,0.0,0.0,0.0,23,0,10,3,0,0,0.0
7,2,230,0.01,0.0,0.55,33,45,5,4,1,1,0.9
6,9,230,0.0,0.0,1.45,47,63,14,5,1,1,1.9
0,0,230,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,230,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,230,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,230,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,247,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,247,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,247,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,247,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,247,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,247,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,247,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,247,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,247,0.0,0.0,0.0,85,0,17,9,0,0,0.0
2,3,239,0.07,0.07,0.59,8,53,8,1,1,1,3.8
4,0,239,0.01,0.0,0.4,20,13,19,2,0,1,1.1
4,2,239,0.0,0.03,0.68,23,22,10,3,0,1,0.6
3,1,239,0.03,0.01,0.55,33,55,5,4,1,1,2.9
0,0,239,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,239,0.0,0.0,0.0,53,0,6,6,0,0,0.0
5,2,239,0.04,0.02,0.41,65,15,12,7,0,1,2.4
2,5,239,0.01,0.0,1.82,77,45,16,8,0,1,0.6
4,1,239,0.02,0.0,0.14,85,14,17,9,0,1,2.6
-3,3,238,0.37,0.34,0.07,8,36,8,1,0,0,1.4
26,5,238,0.61,0.29,0.33,20,76,19,2,1,5,6.9
4,3,238,0.06,0.36,0.35,23,67,10,3,1,3,5.4
0,0,238,0.0,0.0,0.0,33,0,5,4,0,0,0.0
1,2,238,0.0,0.0,0.05,47,5,14,5,1,1,0.0
9,5,238,0.01,0.19,0.22,53,63,6,6,1,3,3.2
33,5,238,0.18,0.41,0.41,65,15,12,7,0,8,13.2
9,4,238,0.0,0.08,0.28,77,12,16,8,0,3,1.3
3,0,238,0.09,0.08,0.29,85,32,17,9,0,1,2.8
0,0,234,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,234,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,234,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,234,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,234,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,234,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,234,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,234,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,234,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,245,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,245,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,245,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,245,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,245,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,245,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,245,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,245,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,245,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,240,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,240,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,240,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,240,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,240,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,240,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,240,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,240,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,240,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,231,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,231,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,231,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,231,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,231,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,231,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,231,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,231,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,231,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,244,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,244,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,244,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,244,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,244,0.0,0.0,0.0,47,0,14,5,0,0,0.0
4,3,244,0.01,0.0,1.24,53,11,6,6,0,1,0.3
6,5,244,0.02,0.0,1.02,65,35,12,7,0,1,1.0
10,3,244,0.01,0.0,0.53,77,45,16,8,1,1,0.3
0,0,244,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,243,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,243,0.0,0.0,0.0,20,0,19,2,0,0,0.0
4,1,243,0.01,0.21,0.27,23,66,10,3,0,3,3.8
1,1,243,0.06,0.04,0.87,33,45,5,4,0,0,2.9
-7,0,243,0.01,0.0,0.39,47,26,14,5,0,0,0.0
0,0,243,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,243,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,243,0.0,0.0,0.0,77,0,16,8,0,0,0.0
4,1,243,0.0,0.07,0.12,85,5,17,9,0,1,0.4
10,5,235,0.03,0.17,0.66,8,90,8,1,1,3,4.5
0,0,235,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,235,0.0,0.0,0.0,23,0,10,3,0,0,0.0
23,2,235,0.09,0.63,0.87,33,34,5,4,0,7,8.4
3,0,235,0.0,0.0,1.01,47,20,14,5,1,1,0.0
0,0,235,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,235,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,235,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,235,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,248,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,248,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,248,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,248,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,248,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,248,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,248,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,248,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,248,0.0,0.0,0.0,85,0,17,9,0,0,0.0
18,6,236,0.36,0.03,0.66,8,90,8,1,1,3,6.2
33,2,236,0.17,0.38,0.73,20,90,19,2,1,7,8.6
12,4,236,0.17,0.0,0.35,23,80,10,3,1,3,4.1
13,6,236,0.21,0.12,1.43,33,90,5,4,1,2,7.0
3,1,236,0.0,0.0,0.05,47,6,14,5,1,1,0.0
5,2,236,0.03,0.05,1.05,53,78,6,6,1,2,3.3
7,4,236,0.02,0.03,1.54,65,74,12,7,1,2,0.9
46,2,236,0.73,0.17,2.07,77,77,16,8,1,12,15.5
28,3,236,0.03,0.0,1.19,85,84,17,9,1,8,3.7
11,0,237,0.1,0.0,0.61,8,78,8,1,1,3,2.2
32,5,237,0.02,1.03,0.73,20,90,19,2,1,10,8.0
39,6,237,0.24,0.79,1.02,23,90,10,3,1,12,12.6
18,13,237,0.06,0.11,1.43,33,90,5,4,1,4,6.9
8,4,237,0.04,0.0,1.84,47,90,14,5,1,1,2.5
32,6,237,0.02,1.48,2.28,53,90,6,6,1,9,11.6
7,11,237,0.03,0.35,1.95,65,90,12,7,1,2,5.1
0,0,237,0.0,0.0,0.0,77,0,16,8,0,0,0.0
22,6,237,0.43,0.13,1.31,85,90,17,9,1,2,10.9
4,2,250,0.01,0.05,0.05,8,17,8,1,0,1,2.6
7,2,250,0.02,0.09,0.18,20,61,19,2,1,2,2.4
1,0,250,0.0,0.09,0.08,23,13,10,3,1,1,0.0
0,0,250,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,250,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,250,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,250,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,250,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,250,0.0,0.0,0.0,85,0,17,9,0,0,0.0
1,0,246,0.0,0.31,0.05,8,11,8,1,0,1,2.2
4,3,246,0.01,0.0,0.55,20,28,19,2,0,1,1.8
2,2,246,0.01,0.0,0.68,23,9,10,3,0,0,1.5
0,0,246,0.0,0.0,0.0,33,0,5,4,0,0,0.0
17,9,246,0.02,0.1,0.82,47,69,14,5,0,2,2.5
6,2,246,0.01,0.0,0.13,53,53,6,6,1,1,1.8
0,0,246,0.0,0.0,0.0,65,0,12,7,0,0,0.0
-2,7,246,0.0,0.29,0.53,77,45,16,8,1,1,1.4
-1,0,246,0.0,0.0,0.12,85,5,17,9,0,0,0.0
35,8,233,0.01,0.09,0.66,8,90,8,1,1,9,2.9
0,0,233,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,233,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,233,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,233,0.0,0.0,0.0,47,0,14,5,0,0,0.0
-12,3,233,0.0,0.0,2.16,53,36,6,6,0,0,0.0
5,1,233,0.0,0.0,1.48,65,67,12,7,1,2,0.2
50,7,233,0.0,0.51,2.07,77,80,16,8,1,14,9.8
12,5,233,0.03,0.0,1.16,85,75,17,9,1,2,2.9
0,0,251,0.0,0.0,0.0,8,0,8,1,0,0,0.0
0,0,251,0.0,0.0,0.0,20,0,19,2,0,0,0.0
0,0,251,0.0,0.0,0.0,23,0,10,3,0,0,0.0
0,0,251,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,251,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,251,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,251,0.0,0.0,0.0,65,0,12,7,0,0,0.0
0,0,251,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,251,0.0,0.0,0.0,85,0,17,9,0,0,0.0
18,12,241,0.04,0.04,0.66,8,90,8,1,1,5,3.7
36,7,241,0.02,0.24,0.73,20,90,19,2,1,8,7.3
16,23,241,0.03,0.06,1.02,23,90,10,3,1,4,3.3
40,17,241,0.07,0.07,1.43,33,90,5,4,1,12,7.6
24,15,241,0.04,0.03,1.84,47,90,14,5,1,4,4.1
18,11,241,0.02,0.03,2.28,53,90,6,6,1,2,2.4
35,11,241,0.02,0.06,1.95,65,90,12,7,1,10,7.1
5,6,241,0.01,0.0,1.82,77,45,16,8,0,1,0.9
16,9,241,0.16,0.04,1.31,85,90,17,9,1,2,4.6
3,1,249,0.02,0.28,0.6,8,72,8,1,1,2,1.9
58,5,249,0.11,0.41,0.73,20,90,19,2,1,15,14.9
46,10,249,0.02,0.66,1.02,23,90,10,3,1,9,11.4
25,3,249,0.02,0.15,0.71,33,78,5,4,1,7,5.0
7,3,249,0.03,0.0,1.84,47,90,14,5,1,2,3.1
6,6,249,0.03,0.0,2.28,53,90,6,6,1,2,3.9
4,1,249,0.0,0.03,1.54,65,73,12,7,1,2,0.4
11,3,249,0.21,0.04,2.35,77,90,16,8,1,2,3.8
5,4,249,0.02,0.0,1.19,85,84,17,9,1,2,3.0
0,0,232,0.0,0.0,0.0,8,0,8,1,0,0,0.0
16,9,232,0.03,0.0,0.73,20,90,19,2,1,2,2.8
27,11,232,0.01,0.0,1.02,23,90,10,3,1,8,2.9
7,9,232,0.02,0.0,1.43,33,90,5,4,1,1,2.9
3,8,232,0.01,0.05,1.79,47,83,14,5,0,0,3.1
0,0,232,0.0,0.0,0.0,53,0,6,6,0,0,0.0
0,0,232,0.0,0.0,0.0,65,0,12,7,0,0,0.0
3,0,232,0.0,0.0,0.28,77,9,16,8,0,1,0.0
1,2,232,0.0,0.0,0.14,85,14,17,9,0,1,0.5
0,0,252,0.0,0.0,0.0,5,0,19,1,0,0,0.0
2,0,252,0.01,0.02,0.66,14,10,3,2,0,1,0.6
3,1,252,0.0,0.0,0.0,28,3,5,3,0,1,0.1
0,0,252,0.0,0.0,0.0,33,0,5,4,0,0,0.0
0,0,252,0.0,0.0,0.0,47,0,14,5,0,0,0.0
0,0,252,0.0,0.0,0.0,53,0,6,6,0,0,0.0
1,0,252,0.0,0.03,0.41,65,16,12,7,0,1,0.1
-6,2,252,0.0,0.34,1.82,77,45,16,8,0,1,0.8
4,0,252,0.0,0.22,1.16,85,75,17,9,1,2,2.3
0,0,672,0.0,0.0,0.0,8,0,8,1,0,0,0.0
-2,1,672,0.0,0.0,0.44,20,21,19,2,0,0,0.2
0,0,672,0.0,0.0,0.0,23,0,10,3,0,0,0.0
-6,1,672,0.01,0.0,0.55,33,45,5,4,1,0,0.3
0,0,672,0.0,0.0,0.0,47,0,14,5,0,0,0.0
7,2,672,0.0,0.0,1.05,53,78,6,6,1,2,1.4
6,4,672,0.0,0.0,0.47,65,22,12,7,0,1,1.3
0,0,672,0.0,0.0,0.0,77,0,16,8,0,0,0.0
0,0,672,0.0,0.0,0.0,85,0,17,9,0,0,0.0
0,0,453,0.0,0.0,0.0,9,0,1,1,0,0,0.0
0,0,453,0.0,0.0,0.0,17,0,10,2,0,0,0.0
0,0,453,0.0,0.0,0.0,26,0,3,3,0,0,0.0
